2016-08-03 15:22:19 configure libpng12-0:arm64 1.2.50-1ubuntu2 <none>
2016-08-03 15:22:19 status unpacked libpng12-0:arm64 1.2.50-1ubuntu2
2016-08-03 15:22:19 status half-configured libpng12-0:arm64 1.2.50-1ubuntu2
2016-08-03 15:22:19 status installed libpng12-0:arm64 1.2.50-1ubuntu2
2016-08-03 15:22:19 configure iproute2:arm64 3.12.0-2 <none>
2016-08-03 15:22:19 status unpacked iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 status unpacked iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 status unpacked iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 status unpacked iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 status unpacked iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 status unpacked iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 status unpacked iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 status unpacked iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 status half-configured iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 status installed iproute2:arm64 3.12.0-2
2016-08-03 15:22:19 configure coreutils:arm64 8.21-1ubuntu5 <none>
2016-08-03 15:22:19 status unpacked coreutils:arm64 8.21-1ubuntu5
2016-08-03 15:22:19 status half-configured coreutils:arm64 8.21-1ubuntu5
2016-08-03 15:22:19 status installed coreutils:arm64 8.21-1ubuntu5
2016-08-03 15:22:19 configure makedev:all 2.3.1-93ubuntu1 <none>
2016-08-03 15:22:19 status unpacked makedev:all 2.3.1-93ubuntu1
2016-08-03 15:22:19 status half-configured makedev:all 2.3.1-93ubuntu1
2016-08-03 15:22:23 status installed makedev:all 2.3.1-93ubuntu1
2016-08-03 15:22:23 configure ncurses-bin:arm64 5.9+20140118-1ubuntu1 <none>
2016-08-03 15:22:23 status unpacked ncurses-bin:arm64 5.9+20140118-1ubuntu1
2016-08-03 15:22:23 status half-configured ncurses-bin:arm64 5.9+20140118-1ubuntu1
2016-08-03 15:22:23 status installed ncurses-bin:arm64 5.9+20140118-1ubuntu1
2016-08-03 15:22:23 configure libsemanage1:arm64 2.2-1 <none>
2016-08-03 15:22:23 status unpacked libsemanage1:arm64 2.2-1
2016-08-03 15:22:23 status half-configured libsemanage1:arm64 2.2-1
2016-08-03 15:22:23 status installed libsemanage1:arm64 2.2-1
2016-08-03 15:22:23 configure tar:arm64 1.27.1-1 <none>
2016-08-03 15:22:23 status unpacked tar:arm64 1.27.1-1
2016-08-03 15:22:23 status unpacked tar:arm64 1.27.1-1
2016-08-03 15:22:23 status half-configured tar:arm64 1.27.1-1
2016-08-03 15:22:23 status installed tar:arm64 1.27.1-1
2016-08-03 15:22:23 configure libcgmanager0:arm64 0.24-0ubuntu5 <none>
2016-08-03 15:22:23 status unpacked libcgmanager0:arm64 0.24-0ubuntu5
2016-08-03 15:22:23 status half-configured libcgmanager0:arm64 0.24-0ubuntu5
2016-08-03 15:22:23 status installed libcgmanager0:arm64 0.24-0ubuntu5
2016-08-03 15:22:23 configure libncurses5:arm64 5.9+20140118-1ubuntu1 <none>
2016-08-03 15:22:23 status unpacked libncurses5:arm64 5.9+20140118-1ubuntu1
2016-08-03 15:22:23 status half-configured libncurses5:arm64 5.9+20140118-1ubuntu1
2016-08-03 15:22:23 status installed libncurses5:arm64 5.9+20140118-1ubuntu1
2016-08-03 15:22:23 configure libplymouth2:arm64 0.8.8-0ubuntu17 <none>
2016-08-03 15:22:23 status unpacked libplymouth2:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:23 status half-configured libplymouth2:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:23 status installed libplymouth2:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:23 configure dpkg:arm64 1.17.5ubuntu5 <none>
2016-08-03 15:22:23 status unpacked dpkg:arm64 1.17.5ubuntu5
2016-08-03 15:22:23 status unpacked dpkg:arm64 1.17.5ubuntu5
2016-08-03 15:22:23 status unpacked dpkg:arm64 1.17.5ubuntu5
2016-08-03 15:22:23 status unpacked dpkg:arm64 1.17.5ubuntu5
2016-08-03 15:22:23 status unpacked dpkg:arm64 1.17.5ubuntu5
2016-08-03 15:22:23 status half-configured dpkg:arm64 1.17.5ubuntu5
2016-08-03 15:22:23 status installed dpkg:arm64 1.17.5ubuntu5
2016-08-03 15:22:23 configure libncursesw5:arm64 5.9+20140118-1ubuntu1 <none>
2016-08-03 15:22:23 status unpacked libncursesw5:arm64 5.9+20140118-1ubuntu1
2016-08-03 15:22:23 status half-configured libncursesw5:arm64 5.9+20140118-1ubuntu1
2016-08-03 15:22:23 status installed libncursesw5:arm64 5.9+20140118-1ubuntu1
2016-08-03 15:22:23 configure sysvinit-utils:arm64 2.88dsf-41ubuntu6 <none>
2016-08-03 15:22:23 status unpacked sysvinit-utils:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:23 status unpacked sysvinit-utils:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:23 status half-configured sysvinit-utils:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:23 status installed sysvinit-utils:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:23 configure dash:arm64 0.5.7-4ubuntu1 <none>
2016-08-03 15:22:23 status unpacked dash:arm64 0.5.7-4ubuntu1
2016-08-03 15:22:23 status half-configured dash:arm64 0.5.7-4ubuntu1
2016-08-03 15:22:24 status installed dash:arm64 0.5.7-4ubuntu1
2016-08-03 15:22:24 configure perl-base:arm64 5.18.2-2ubuntu1 <none>
2016-08-03 15:22:24 status unpacked perl-base:arm64 5.18.2-2ubuntu1
2016-08-03 15:22:24 status half-configured perl-base:arm64 5.18.2-2ubuntu1
2016-08-03 15:22:24 status installed perl-base:arm64 5.18.2-2ubuntu1
2016-08-03 15:22:24 configure libudev1:arm64 204-5ubuntu20 <none>
2016-08-03 15:22:24 status unpacked libudev1:arm64 204-5ubuntu20
2016-08-03 15:22:24 status half-configured libudev1:arm64 204-5ubuntu20
2016-08-03 15:22:24 status installed libudev1:arm64 204-5ubuntu20
2016-08-03 15:22:24 configure mountall:arm64 2.53 <none>
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status unpacked mountall:arm64 2.53
2016-08-03 15:22:24 status half-configured mountall:arm64 2.53
2016-08-03 15:22:24 status installed mountall:arm64 2.53
2016-08-03 15:22:24 configure initramfs-tools-bin:arm64 0.103ubuntu4 <none>
2016-08-03 15:22:24 status unpacked initramfs-tools-bin:arm64 0.103ubuntu4
2016-08-03 15:22:24 status half-configured initramfs-tools-bin:arm64 0.103ubuntu4
2016-08-03 15:22:24 status installed initramfs-tools-bin:arm64 0.103ubuntu4
2016-08-03 15:22:24 configure sed:arm64 4.2.2-4ubuntu1 <none>
2016-08-03 15:22:24 status unpacked sed:arm64 4.2.2-4ubuntu1
2016-08-03 15:22:24 status half-configured sed:arm64 4.2.2-4ubuntu1
2016-08-03 15:22:24 status installed sed:arm64 4.2.2-4ubuntu1
2016-08-03 15:22:24 configure grep:arm64 2.16-1 <none>
2016-08-03 15:22:24 status unpacked grep:arm64 2.16-1
2016-08-03 15:22:24 status half-configured grep:arm64 2.16-1
2016-08-03 15:22:24 status installed grep:arm64 2.16-1
2016-08-03 15:22:24 configure gzip:arm64 1.6-3ubuntu1 <none>
2016-08-03 15:22:24 status unpacked gzip:arm64 1.6-3ubuntu1
2016-08-03 15:22:24 status half-configured gzip:arm64 1.6-3ubuntu1
2016-08-03 15:22:24 status installed gzip:arm64 1.6-3ubuntu1
2016-08-03 15:22:24 configure bash:arm64 4.3-6ubuntu1 <none>
2016-08-03 15:22:24 status unpacked bash:arm64 4.3-6ubuntu1
2016-08-03 15:22:24 status unpacked bash:arm64 4.3-6ubuntu1
2016-08-03 15:22:24 status unpacked bash:arm64 4.3-6ubuntu1
2016-08-03 15:22:24 status unpacked bash:arm64 4.3-6ubuntu1
2016-08-03 15:22:24 status unpacked bash:arm64 4.3-6ubuntu1
2016-08-03 15:22:24 status half-configured bash:arm64 4.3-6ubuntu1
2016-08-03 15:22:24 status installed bash:arm64 4.3-6ubuntu1
2016-08-03 15:22:24 configure debconf:all 1.5.51ubuntu2 <none>
2016-08-03 15:22:24 status unpacked debconf:all 1.5.51ubuntu2
2016-08-03 15:22:24 status unpacked debconf:all 1.5.51ubuntu2
2016-08-03 15:22:24 status unpacked debconf:all 1.5.51ubuntu2
2016-08-03 15:22:24 status unpacked debconf:all 1.5.51ubuntu2
2016-08-03 15:22:24 status half-configured debconf:all 1.5.51ubuntu2
2016-08-03 15:22:24 status installed debconf:all 1.5.51ubuntu2
2016-08-03 15:22:24 configure libpam0g:arm64 1.1.8-1ubuntu2 <none>
2016-08-03 15:22:24 status unpacked libpam0g:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:24 status half-configured libpam0g:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:24 status installed libpam0g:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:24 configure sysv-rc:all 2.88dsf-41ubuntu6 <none>
2016-08-03 15:22:24 status unpacked sysv-rc:all 2.88dsf-41ubuntu6
2016-08-03 15:22:24 status half-configured sysv-rc:all 2.88dsf-41ubuntu6
2016-08-03 15:22:24 status installed sysv-rc:all 2.88dsf-41ubuntu6
2016-08-03 15:22:24 configure tzdata:all 2014b-1 <none>
2016-08-03 15:22:24 status unpacked tzdata:all 2014b-1
2016-08-03 15:22:24 status half-configured tzdata:all 2014b-1
2016-08-03 15:22:25 status installed tzdata:all 2014b-1
2016-08-03 15:22:25 configure kmod:arm64 15-0ubuntu6 <none>
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status unpacked kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status half-configured kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 status installed kmod:arm64 15-0ubuntu6
2016-08-03 15:22:25 configure libpam-modules-bin:arm64 1.1.8-1ubuntu2 <none>
2016-08-03 15:22:25 status unpacked libpam-modules-bin:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status half-configured libpam-modules-bin:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status installed libpam-modules-bin:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 configure module-init-tools:all 15-0ubuntu6 <none>
2016-08-03 15:22:25 status unpacked module-init-tools:all 15-0ubuntu6
2016-08-03 15:22:25 status half-configured module-init-tools:all 15-0ubuntu6
2016-08-03 15:22:25 status installed module-init-tools:all 15-0ubuntu6
2016-08-03 15:22:25 configure libpam-modules:arm64 1.1.8-1ubuntu2 <none>
2016-08-03 15:22:25 status unpacked libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status half-configured libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 status installed libpam-modules:arm64 1.1.8-1ubuntu2
2016-08-03 15:22:25 configure passwd:arm64 1:4.1.5.1-1ubuntu9 <none>
2016-08-03 15:22:25 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status half-configured passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status installed passwd:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 configure libpam-runtime:all 1.1.8-1ubuntu2 <none>
2016-08-03 15:22:25 status unpacked libpam-runtime:all 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-runtime:all 1.1.8-1ubuntu2
2016-08-03 15:22:25 status unpacked libpam-runtime:all 1.1.8-1ubuntu2
2016-08-03 15:22:25 status half-configured libpam-runtime:all 1.1.8-1ubuntu2
2016-08-03 15:22:25 status installed libpam-runtime:all 1.1.8-1ubuntu2
2016-08-03 15:22:25 configure login:arm64 1:4.1.5.1-1ubuntu9 <none>
2016-08-03 15:22:25 status unpacked login:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked login:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked login:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked login:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status unpacked login:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status half-configured login:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 status installed login:arm64 1:4.1.5.1-1ubuntu9
2016-08-03 15:22:25 configure libuuid1:arm64 2.20.1-5.1ubuntu20 <none>
2016-08-03 15:22:25 status unpacked libuuid1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:25 status half-configured libuuid1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:25 status installed libuuid1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:25 configure adduser:all 3.113+nmu3ubuntu3 <none>
2016-08-03 15:22:25 status unpacked adduser:all 3.113+nmu3ubuntu3
2016-08-03 15:22:25 status unpacked adduser:all 3.113+nmu3ubuntu3
2016-08-03 15:22:25 status half-configured adduser:all 3.113+nmu3ubuntu3
2016-08-03 15:22:27 status installed adduser:all 3.113+nmu3ubuntu3
2016-08-03 15:22:27 configure libblkid1:arm64 2.20.1-5.1ubuntu20 <none>
2016-08-03 15:22:27 status unpacked libblkid1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status unpacked libblkid1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status half-configured libblkid1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status installed libblkid1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 configure util-linux:arm64 2.20.1-5.1ubuntu20 <none>
2016-08-03 15:22:27 status unpacked util-linux:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status unpacked util-linux:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status unpacked util-linux:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status unpacked util-linux:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status half-configured util-linux:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status installed util-linux:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 configure libmount1:arm64 2.20.1-5.1ubuntu20 <none>
2016-08-03 15:22:27 status unpacked libmount1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status half-configured libmount1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status installed libmount1:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 configure mount:arm64 2.20.1-5.1ubuntu20 <none>
2016-08-03 15:22:27 status unpacked mount:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status half-configured mount:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 status installed mount:arm64 2.20.1-5.1ubuntu20
2016-08-03 15:22:27 configure initscripts:arm64 2.88dsf-41ubuntu6 <none>
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status unpacked initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status half-configured initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 status installed initscripts:arm64 2.88dsf-41ubuntu6
2016-08-03 15:22:27 configure e2fsprogs:arm64 1.42.9-3ubuntu1 <none>
2016-08-03 15:22:27 status unpacked e2fsprogs:arm64 1.42.9-3ubuntu1
2016-08-03 15:22:27 status unpacked e2fsprogs:arm64 1.42.9-3ubuntu1
2016-08-03 15:22:27 status half-configured e2fsprogs:arm64 1.42.9-3ubuntu1
2016-08-03 15:22:27 status installed e2fsprogs:arm64 1.42.9-3ubuntu1
2016-08-03 15:22:27 configure procps:arm64 1:3.3.9-1ubuntu2 <none>
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status unpacked procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status half-configured procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 status installed procps:arm64 1:3.3.9-1ubuntu2
2016-08-03 15:22:27 configure ifupdown:arm64 0.7.47.2ubuntu4 <none>
2016-08-03 15:22:27 status unpacked ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 status unpacked ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 status unpacked ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 status unpacked ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 status unpacked ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 status unpacked ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 status unpacked ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 status unpacked ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 status half-configured ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 status installed ifupdown:arm64 0.7.47.2ubuntu4
2016-08-03 15:22:27 configure upstart:arm64 1.12.1-0ubuntu4 <none>
2016-08-03 15:22:27 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:27 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:27 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:27 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:27 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status unpacked upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status half-configured upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 status installed upstart:arm64 1.12.1-0ubuntu4
2016-08-03 15:22:28 configure udev:arm64 204-5ubuntu20 <none>
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status unpacked udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status half-configured udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 status installed udev:arm64 204-5ubuntu20
2016-08-03 15:22:28 configure initramfs-tools:all 0.103ubuntu4 <none>
2016-08-03 15:22:28 status unpacked initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 status unpacked initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 status unpacked initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 status unpacked initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 status unpacked initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 status unpacked initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 status half-configured initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 status installed initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 status triggers-pending initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 configure plymouth:arm64 0.8.8-0ubuntu17 <none>
2016-08-03 15:22:28 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 status unpacked plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 status half-configured plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 status installed plymouth:arm64 0.8.8-0ubuntu17
2016-08-03 15:22:28 trigproc libc-bin:arm64 2.19-0ubuntu6 <none>
2016-08-03 15:22:28 status half-configured libc-bin:arm64 2.19-0ubuntu6
2016-08-03 15:22:28 status installed libc-bin:arm64 2.19-0ubuntu6
2016-08-03 15:22:28 trigproc initramfs-tools:all 0.103ubuntu4 <none>
2016-08-03 15:22:28 status half-configured initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:28 status installed initramfs-tools:all 0.103ubuntu4
2016-08-03 15:22:29 startup archives unpack
